,tweet,hs_label,label
4002,وجع كل م جيت اصور شروق الشمس تطلع لي جبهتي 😭🔪🔪,NOT_HS,0.0
10217,دعاتك ؟ ؟ والسعوديين من ؟ ؟ السعوديين وامة محمد اللي كلها ضد الكلب القمص المدعو زكريا بطرس👞وامثاله ؟ ؟ المتطاول على الرسول ؟ صل ؟ الله عليه وسلم.. وصحابته الكرام.. ؟ ولاتنصب نفسك ناطق لدولتنا! ثم مايزعجك ؟ طالما جل دعاتك خرجوا وات باختيارهم وتحدثوا ؟ وسافروا ؟ والناس تنشر مافعلوه! ، لماذا لاتعتبره منبر دعاية لهم ؟ 👋🤣,,2.0
5992,دعاتك للسعودية ؟ والمسلمين ؟ والسعوديين ؟ ؟ السعوديين وامة محمد كلها كلها ضد الكلب القمص زكريا بطرس👞وامثاله الحثالة ؟ الكلاب ؟ المتطاول على الرسول صل الله عليه وسلم وسلم.. وصحابته الكرام.. استمر ولاتنصب نفسك ناطق لدولتنا! ثم مايزعجك ؟ طالما دعاتك خرجوا باختيارهم وتحدثوا ؟ ؟ وسافروا ؟ والناس اصبحت تنشر مافعلوه! لماذا لاتعتبره ؟ دعاية لهم ؟ 👋🤣,,2.0
9259, هوهوهوهوهوهوهوهوهوهوهوهوهوهوهوععوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوههوهوهوهوعوهوهوهوهوهوهوهوهوهوهوعوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوعوهوهوههوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوهوه لو تسمحيلي عمتي وتشرفيني بتفله على عيني وبحلقي وكلوتك بفمي🐶👑💕,NOT_HS,0.0
3399, هذيله عالم ثاني خصوصا اذا ريال ويحب هالعطور 👎🏻👎🏻,NOT_HS,0.0
2100,  والله اصكه كف بلاعادات بلاخرابيط 😡😂😂😂😂😂,NOT_HS,0.0
4603,تعجبني طريقة الخدامة الاثيوبيةاذا حقدت على احد تذبحه على اي طولوانا اذا حقدت انحاش شاطر بس عشان اكتبواضحةمقصودةكلام يدل دربه user 🙉👌🏃♂ودي احط هاالاثيوبيه حارس مرمى على بياع » الكليجا url هالضعيف اللي بياكلونه بناتنا المشافيح   بايع  الكليجا,,1.0
7725,#بايع_الكليجاالحين الشباب قايمين ع البنات ليش خاقين ع المز ذا طيب نسيتو بنت ترامب  لمن صرتو خرفان عندها   لا وبعد فيه خرفان حطو لها شيلات  🐏🐏🐏🐏🐏,HS6,5.0
8724, كفو👊,NOT_HS,0.0
12087,  عادي جداً أشوف حد بدور على اشي وانا بعرف مكانه بس مش جاي على بالي احكي.. 🌚🐸..,NOT_HS,0.0
6583,لاااع الي يجي وماعرفه مدري مننين خرج يقولي ماتستحين تنزلين ذا الكلام ونتكلم عنه قدام قدام الكل!! مادريت عنكم ولا جلست تحت تحت اقرب درج غرفه هلي اتامل وش فيه😷ايه التصوير ماله داعي هرامه نسوان وحركات بس خلاص بيه ملينا ماصارت استشراف وعوووه يعني 😩,,4.0
1310,الي يشره على البنات الي معجبهم  #بايع_الكليجا يتذكر ان فيه بنات ميتين على ذا الاشكال 👇🏻ويهون عليه الموضوع 🤢 ,NOT_HS,0.0
1840,هههههههههه الله ، يقلعهم بس يبون يموتون وانا بالمتوسط اغلبه كله حشر ودعاه ، وقصص موت موت وقصص عذاب قصص قبر وقصت الحرمه ليش ماقدرو ، يكفنونها فيها لانها تلبس مزلط وقصير بالعروس ، 👊👊👊👊,,2.0
8459, من بايع الفاكهة  الكليجا مجانين ( شعب  ناشف مو شايف خير ابد وعينه كذا فارغة ) 😂 👎🏻ههههههههههههههههههههههههه😂😂,,1.0
2982, حيوان 👊🏻,NOT_HS,0.0
7673, يع الله يقرفك 👊🏼👊🏼👊🏼👊🏼😤😡😡😡 ,NOT_HS,0.0
9743,#بايع_الكليجا  مايستحن على وجيهن يصورون رجال مايعرفنه معاد به حياء الله لايبلانا 👊,NOT_HS,0.0
6809,الله ياخذ منبهات الجالكسي 🔪,NOT_HS,0.0
14406,محاضرة مافيه اي احترام والله للمحاضرة ، البنات اللي كانو جالسين جنبي يقولون فصفص وحركات! وين يابو الشباب😅 المشكله حمت كبدي بس من الريحة  مدري بس كيف بفاتحهم بالموضوع الحين 😂😭,,5.0
5881, شكرا اوي لذلك أرى عدم صلاحيته لأي شيء 🙄😣😥دَيئ,NOT_HS,0.0
3191,#داليا_مبارك.. سود الله وجهك ي ذا الادمية...!😓يعني متحضرة وكشخه؟ لا نهائيا ارتاحي.محد درى عن عرسك ي قرف 😷,NOT_HS,0.0
8696,الامتحان ابو العيد👎🏻👎🏻👎🏻,NOT_HS,0.0
4155,يا جربوعه يا اساس جهاد النكاح والداعشيات يا اكبر داعشيه انت ما لك دخل خليك باسيادك هم المصريين هم احرار خلي 4مليار يطفحوكم هنا يا اساس الخراب في الدول العربيه مصر يا شويه ارهابيين الا هي السعودية فين حق ام واخت بو عزيزي كويسين معاكم في كندا ولا لسه عايزين تساعد تحويلات هارمنا من اشكالكم يا خنازير الاخوان الارهابيين 🐑🐑🐑,,3.0
1501, انا ما اسافر بعيد التحرير 😣,NOT_HS,0.0
7535,فتاح  عبدالفتاح   عسيريوش تصاريح البزران طقني و طقيته سبني سبني و سبيته اكبر ولا تكبر هاذي  بييه الاهلي ما تبي تتغير!!! 🐸✋,,3.0
4821,البنت المحترمه ال مش بتلعب الايلاينر ف وش و صحابها بالوان قلم الفلوماستر و مسمية نفسها makeup artist كخ يا ماما كخ. 🐸,,4.0
8440,#بايع_الكليجا حتى بسناب منزلينه 👊🏻👊🏻👊🏻👊🏻👊🏻💔 وربي رفعة ضغط الولد جدددا عادي اشوفه اقل من عادي بعد والله احس البنات مسحورات 😂 والله انه مو جميييل والله ,NOT_HS,0.0
8089, مررررره وغيرتهم مرض 😤😤,NOT_HS,0.0
10021,لا انقلعي بس سوري انا وهذي وتراك ٤ من زمان وانا ابي اقول اني حاجزتهم😡,,1.0
11033, حرام عليكم والله جداً نرفزني خبر انه مافيه لغة عربية 😡😡😡😡😡😡😡😡😡😡😡😡,NOT_HS,0.0
7198,  طالت وشمخت 🔪🔪 ,NOT_HS,0.0
11613,ماذنب من اخذت 🐒 على ماله ونسبه وجماله تاخذ جنسيتهم هي وعايلته واولاده  في تجنيس  الاجنبي  دمار  المجتمع,,4.0
922,تسلط علي سواق شركة شحن يرسلي فويس وهو مزكم ياللله على كميت التسحيب والاصوات الفويس نصه يسولف والنص الثاني يشفط 😷,NOT_HS,0.0
12758, صوتها يضحك 😂😂😂🤣💔🔪 ماقد شافت لها  رجل مقنع,NOT_HS,0.0
1986, اختي هي الي تحرش عند عند أبوي وامي 😷,NOT_HS,0.0
11206,حركات ناس كفار 😷,,2.0
1124,شعب غريب : يدخن التدخين  الحمام 💰 ويبول  ويعبر الشارع  ☻🍺🐸🐸🐸,,1.0
9162,بس بقه يا ضحى ربنا ياخدك 😟🔫☝👊,NOT_HS,0.0
8576,الخشبية تمثلني ليست بقناة جديرة بهذه الثقة قناة الوطن فاشله تعمل بكل كادرها وكل شيي تطور الا هذه الخشبية 👎,,4.0
9167,user  الواقع  بنظرة  متابعهل تعلم ان الموفد  الوهابي الذي وصل لبنان قادم للنباح ضد  حزب الله😠خلال في اسبوعين فقط تم تركيز البيت 🏠 الاسود …,,2.0
7662,ااااه يازمن 😤😤لن نرحمك ,NOT_HS,0.0
9951,اي مغرده ترتوت الي يردون عليها علطول انفولو😤,NOT_HS,0.0
7034, ماعاد بها حريم تستحي 🙀🤢,HS6,5.0
6460,حقيقي مجتمع متخلف 😷,,1.0
5877, اتكلمي معايا بتقاها اكتر من كدا لو سمحتي. 😒👊,NOT_HS,0.0
12338,#افضح_معنفك ما عنفني الا بنك الراجحي اخذ دراهمي من توظفت لليوم 😠😡,NOT_HS,0.0
9738,الكلية دي بلد بنتش كلب زبالة اوي 👊يخربيت كده صيدلة علي اللي عايز يدخلها في ساعة واحدة ده انا لسه مولود في اعدادي وبيعملوا معايا كده امال هعمل ايه في بقية باقي السينين 😡😡 الله يخربيتكوا كلكوا علي بيت كليتكوا في ساعة تلاتة واحدة 😡😡 ياكشي تولعوا كلكوا ونخلص منكوا 😏😏,,4.0
4584,نسينا ماضيكم ؟ الاسود كله مع الكواريه 👊🏻,,3.0
13759,شالوا الطبلة والرق من علي نداء رجال الصاعقة (( قالوا ايه )) والا نزعق ونشخط تاني ؟! 😡,NOT_HS,0.0
9390,اه والله. ياررررررررراجل. طيب وقوات سوريا الديموقراطيه المعارضه الارهابيه. دي تعمل ايه بالضبط ماهي قاعده امريكيه. روسيه ولا ايه. با 👎👎👎👎👎👎👎👎,,1.0
11241, البومه والغراب والمكان الخرابه التي تجمع كل قبيح 😷,NOT_HS,0.0
1143, اقول ياليتك تسكت وتترك عنك الفلسفه علشان تكسب ود البنات ، على شحم 👎,NOT_HS,0.0
70,لن يهبط ملاك من رب الكون على ال سعود ليصححوا من مواقفهم وسياساتهم السياسيه الهوجاءفلا وحي بعد على وحي سيدنا محمد عليه ازكى السلاملن تغير ابدا من قوة جبروتها وكبريايها ولا على اعز اشقايها وجيرانهاحجر اساس بناء مملكة ال سعود هو صك المحكمة بيع فلسطيين لليهودتدفع مليارات ملاليم لفلسطين ومليارات لامريكا والصهيونية👎 hopeless and case,,2.0
3050,قلللة ادب شوي عليها😤😤😤😤 ,NOT_HS,0.0
12493, وربي بغيت ابكي 😢علشان اصبح عليكم 👊🏼😂😂 غسلتها بمويه,NOT_HS,0.0
6670,بلعنة يالعصيمي على اللي تلعنك ان شاء الله لا تزوج زوجتك بنتك من ام كلب او  شي لاتجي بعدين تسحبهافي المحاكم عشان تخلي عيالها يتجنسون سعوديين ، ،,,4.0
8282,#بايع_الكليجااشوف الغيره ولعت باالرجال شكلكم نسيتو بنت ترامب يوم تنابحون بكل مواقع التواصل عشانها ي 🐕 ☺,HS6,5.0
5260,#مهجوره_اربع_سنه_اريد_فك_قيوديفي شيء اسمه خلع ،اخلعيه وارتاحي ولا هذا الظلم والله ي بعض الحريم شيء يقتل قسماً لو اني مكانك ل يتربى تربية ما تربها عند أهله 😡😏,HS6,5.0
1673, تميم  قايدنا  سيدنا وحمد عدونا  عدونا 😉هذي الخطه والهدف البديله يالله يالرخوم صح😂 لعنكم الله يامجنسين  عزمي 👎,,1.0
6854,  مين موجود الموجود رتيوت ويجي خاص ماتسوي رتويت ماكلمك خاص🖕🏻👠 ,NOT_HS,0.0
1670,user انا عفاشيه انا ❤❤❤❤❤ماني عايشه مثل العبديات هذيلا 😷😷😷,,4.0
6557, والله مافيه مسعورين زي العيال 🤮,NOT_HS,0.0
1351, بايع الشاي  الكليجا مجانين ( احنا شعب ناشف مو url شايف الدنيا خير لا وعينه فارغة ) ، 👎🏻ههههههههههههههههههههههههه😂😂,,1.0
2399,يعيبوا على الناس url والعيب فيهم اذا تحررتوا من احتلال الفرس والترك والامريكان والصهاينه تكلموا عن انعدام الاخلاق والعبوديه😷,,3.0
7547,prt اوووووه شدراني انا مع سلامه راسك ماتشوف يقولون متر وربع ف مترين وغرفه وصاله مطبخ وحمام ومادري شنو يعني على بالي قطر يعني 😠👊🙈,,1.0
8372, ههههههههه والله صابني غثيان من اللي بشوفو هناك 😷😳,NOT_HS,0.0
194,  وفى عز النحس اللى انت فيه يجى واحد حمار يحسدك 🐸جتكوا نيله بهايم 😂✋,NOT_HS,0.0
176,كسم كسمك دى كليه عالكسم دى دي جامعه ودكتور معرصه 🖕🏻🖕🏻,,4.0
11730, ماضنتي 😂🔪,NOT_HS,0.0
7923, 👊🏻🙊😂😂 من قبل وش كنت,NOT_HS,0.0
7363, تتزوجين بايع  الكليجااعوذبالله الواحد ماعاد يرتاح معكم قبل فترة بعض الرجال طايرين مع بنت ترامب فشلونا فيهم واللحين البنات السعوديات طايرين كلهم مع هاشتاق بايع الكليجا صدق انكم همج شعب مسعور ومو شايف خير الله يخارجني من مجتمعكم المتخلف المقرف هاذا الي على وجهه خير كرهت الحياة منكم 😷😷,,4.0
731,صفات الولد الكبير : دلوع الامالبنت الصغيرة : دلوعة دلوعة الابالوسط : ساحر يهودي امريكي من نسل بني قريضه🐸💔 😂هههههههههههههههههه ( يللا كل واحد يكتب ايش ترتيبه امه بالعايلة ),,2.0
9234, حبيبي للأسف اني اقضي وقت الخط بتويتر😣,NOT_HS,0.0
4274, حصار قطرحسبنا الله ونعم بالله الوكيل الاعراض العربية تنتهك والنساء في فنادق قطر من الجيش التركي جبناء لابوكم لابو الكلب زلايب يشتكون القطريات الشريفات والضباط حتى القطريين يقولون مالنا دخل روحوا بيوتكن😠,,1.0
1710, هذا لو طبقوها ف شارع بدبد الرسيل احتمال راتبنا كله حالهم ،، الشارع الأيمن متكسر والناس ما ترووح فيه ع الرغم من تصليحة من سنه ونصف !! تصليح غريب 👎🏻,NOT_HS,0.0
4398,سأل رجل  كلب:-👨🏻 :لماذا انت وفي بالرغم من انك حيوان ؟-فرد الكلب🐶 : عو عو عو يعني منتظرين الكلب يتكلم يعني🌚,NOT_HS,0.0
1155,صراحة المفروض عقب هالمسيرات كل واحد ينظف وراه البلونات والمخلفات اللي بالشوارع، واللي ما ينظف يدفع غرامة إلقاء القاذورات 😒والله مو غشمرة الموضوع لازم ينحل خربوا شوارع بلدي الجميل 😡💔,NOT_HS,0.0
3285,الكلية دي بنتش كلب اوي 👊يخربيت كده صيدلة علي اللي اخترعها عايز يروح يدخلها في ساعة واحدة ده حضرتك انا واحد لسه في اعدادي اصلا وبيعملوا معايا كده امال كنت هعمل ايه في باقي راوند السينين الله يخربيتكوا علي بيت ابو كليتكوا في ساعة واحدة ياكشي الكلية تولعوا كلكوا ونخلص 😏😏,,4.0
6772,  واحد بقول لصاحبه : وينك #بالضبط ؟!قاله:لا بالتطبيقات 🐸جديدة هاي اللي بقول #بايخة بدي احطو بالأستديو 😂🤦‍♀🤦‍♀🤦‍♀🤦‍♀😹😹😹😹😹😹😹😹😹…,NOT_HS,0.0
14234,url  بايع  الكليجا عيب والله اللي الي قاعد يصير ياعيال الله يفشلكم من بنات وعيال مخفات حتى الرجال صار ماعاد يستحي الرجال كرشكم يغطي وجهه بس وانتم الوحده وجهها مافيه حياء الله ياخذ هالنوعيات صدق تفشلون😷,,5.0
12202,والله انج محسوده ☹️ كل شوي تعق علي كلمه 👊🏻👊🏻.. ,NOT_HS,0.0
7527,احنا شاردين اليوم من زحمة الفضاييات العربية والعالمية القمامية لا قصة حلوة ولا انتاج محتوى يحترم العقل والمنطق وهمجية ع اتفه طول مايبغالها تفكير 👎🏻 علشان لايغثوني ولو صار فيه خدمة حذف حذفتها,,4.0
2259,هه 😓😓انا كان ربحنا في فريق عربي الاهلي الزمالك المصري لا ولاغيرو ماتفرقش ابدا معايا اللعبة هذه ماهي الا ربحة خسارة وخسارة اما هوما الكلاب مخيرينهم كعبة كعبة رقدت بغصتي ,,3.0
9540,😂😂 ههههههه لانها ايران ماغدرت فيكم ايران شريفه بس لما تقتل اخواننا في السنه برضو شريفه 👎🏼👎🏼الله لايبلانا,,2.0
6520,صاحب فكرة موضة المخطط هذا هالسنة سخيف ، وماعنده سالفة وعبيط مرة وما احبه .. كل الدوام لابسين نفس مخطط! 😂 احس ابلش بهج ما اقدر اتحمل الصراحة 🤦🏻♀😭☹☹☹🦅🌚🥀,,4.0
1366, بس يا تافه😠😠,NOT_HS,0.0
6748,الله يفشلهم ذولا المشافيح اللي عندي مب شايفين خير 🙂🔪 عشان اسوي كذا قررت اكره الجنادريه ومارحتها الا مره مره بحياتي كامله ولا بروحها,,1.0
5982, بصكه كف وهو نايم واذا قام أقوله اسم الله عليك شكل كابوس👊🏻,NOT_HS,0.0
13323,هذا جمال عارف قبل اسبوعين دعس مدرب الاهلي للاتحاد برباعية وبعدها 😂😂😂😂😂😂😂😂تذكرت البلوي يوم من قال عليه   عوده   منصور  البلوي الى  زواج  الامير …,,3.0
3400,وهو صادق من عرفناه يسب الصحابه والاسلام ويدعي تحريف القران ويتهم عايشه بالزنا وش كنا نسميه مسلم مطور كافر مثلا ؟ ؟ الا بيض الله url وجهه كلامه صحيح والله وماقال الا الحق بس ياالبقره👊🏻,,2.0
7399,  انا عارف وشايف  انك عايش حياتك ومبسوطدا ع فكره مش مزعلنيدا يأكدلي ان احساسي كان صحلما قررت ابعد واني مش فارق معاك😡,NOT_HS,0.0
13469,اخيس واصعب لهجة في تاريخ اللغة العربية تجتمع مع ,,4.0
8635,الغوطة اصبحت لا تباد بعد لكن خونتها الصهاينة والامريكان وكذابيها هم للاسف بازدياد. جيش الغوطة العربي السوري على تويتر هم ليس الا عملاء للصهاينة👎😡,,3.0
8545,والله لن يهبط نزول ملاك من رب الكون على ملك ال سعود ليصححوا من مواقفهم وسياساتهم القذرة الهوجاءفلا من وحي بعد وحي سيدنا محمد عليه افضل السلاملن تغير من جبروتها قوتهم وكبريايها على اشقايها وجيرانهاحجر اساس مشروع بناء وحضارة مملكة ال سعود هو صك بيع فلسطيين لليهودتدفع ملاليم لفلسطين ومليارات لامريكا العظمى والصهيونية👎 hopeless case,,2.0
3762,الله ياخدك😷 ,NOT_HS,0.0
12310, راكبتني الهموم يالتيم ماتشوف ليي حل من هالمصايب ؟ 😣💔,NOT_HS,0.0
2551,وهو صادق من جاء يسب الصحابه ويدعي تحريف نصوص القران الكريم ويتهم عايشه بالزنا وش نسميه مسلم هذا مطور مثلا ؟ ؟ الا بيض الله وجهه وفعلا كلامه صحيح وماقال والله الا كل الحق ياالبقره👊🏻,,2.0
12110,#افضح_معنفك اكتشفت ان فيه ناس بعارين وش ذا الحقد من الصغر😩🔪🔪,NOT_HS,0.0
856,مش نبرو فى الغياب فى الكارديو ادينى تعب وقعدت فى البيت 😣,NOT_HS,0.0
12973, ,,1.0
2248,من اخذت 🐒 على ماله وجماله تاخذ عليه جنسيتهم هي واولاده   تجنيس سعودي  مع الاجنبي  دمار  المجتمع,,4.0
849, واضح البوينت من اللقاء يا منصور 🤕😷😒 ترى ما أشقانا ولا درينا عنه راعي الكليجا امتحنتوا أهلنا فيه 🤢 والموضوع جد صار أوڤر وأخذ أكبر من حجمه 👎🏻,NOT_HS,0.0
7866,شو القاسم المشترك اللي بين الملحد العربي والحمار ؟ ؟ لتنين بشنهقوا 🐸,,2.0
9649,خلصتي توضيب الشقة 😂 — لا 🐸 ,NOT_HS,0.0
3294,  الرقم الهاتف المطلوب مغلق او خارج نطاق التغطية الرجاء معاودة الاتصال فيما بعد 😂👊🏻#صخونه لهيج وصخ ,NOT_HS,0.0
2151,يعععع شعب همجي غبي يجعل من الحمقى والهم مشاهير بعدين بعدين يجون ناس يسوون حملة تبليك المشاهير.. هه احلفوا صدق ؟ ؟ ؟ ؟ ؟ ؟ غاسلة ايدي منهم بنات ,,1.0
10916,ماهو يا اخف يا اموت عشان كده كتير 😤💔,NOT_HS,0.0
4204,عمتي انجبت اربعة بنات،زوجها كان يهددها بالزواج من اخرى،انجبت بعدها بنت،فبقى ينام في الفيلا الجديدة للضغط عليها،حملت بصبي،يوم راح للمستشفى ماصدق،راح يسلم على قضيب ابنه😡،اسبوع ومات الطفل،هددها،حملت وجابت له ولد،بس صحتها تدهورت،المهم تبن هي وزوجها الجاهل،اعني عمتي،وكل من مثلهما😡💔 ,NOT_HS,0.0
10493, بايع   بتاع الكليجا اشوفه عاااادي ووجه اهله مغبر.. عاد انا اقول بليا القصمان ما ارغبهم url لا بناتهم ولا رجالهم احس انهم بدو رقم١ واصواتهم مب باااارده ووجيهم مغبره خاصه بناتهم. واللي بغضني ان فيهم زياده فواز الحارثي مايجيب ورا ضيوفه القصمان الا هم قصمان ومايمدح الا القصمان ماكان في ذا البلد عنده الا القصمان ,,4.0
8625,#كله_بيتعوض_الا جمبريتو 🦄🐒,NOT_HS,0.0
6797,وععععع ولا طعس مو بدوي 😷ريحة,,4.0
14016, ل بايع الموز  يبيع الكليجا للاسف هالبنات بدون كرامه ولا حيا تصوير وخقه وشتم قدام الله وخلقه 😡 تفوو على وجه ذي الاشكال وياليته على شي زين 💦😷,,5.0
11142,  بسبب هذه المهازل يفقد الشخص شغفه وحبه للمصارعة الحرة 👎👎 يعني هذه الخطة اتسربت من سنة والكل كان متوقعها ما في اي مفاجأة او اي تغيير تفوز رومن وتحاول تخليه يتصدر المنيا ٤ مرات على التوالي👎 اتمنى يدخل سترومان كطرف ثالث وياخذ هو اللقب في المنيا اتمنى ,NOT_HS,0.0
1346,هو اصلاً في رجال الحين ؟ يمديهم حسموا الدوري من القسم الاوّل والحين رايحين فيها حتى فوز واحد بالملعنه مع هزائم وتعادلات 👎.  #بعزيمه_الرجال_الدوري_للهلال,HS3,3.0
2833,😡😡😠😡اللهم انتقم انتقم من السعوديه ياارحم ارحم الراحمين,,1.0
6434, يستاهلون سجن وغرامه ☠️ وربي اذونا بمقاطعه واتس وتويتر وسناب 😤😤😤,NOT_HS,0.0
5158,الكلية دي دي بنتش كلب اوي 👊يخربيت ابو صيدلة يعني علي كسم اللي عايز يدخلها في ساعة واحدة ده انا لسه في اعدادي وبيعملوا معايا كده 😭 امال هعمل معاكم ايه بكره في باقي السينين الله يخربيتكوا علي ابو بيت كليتكوا كلكوا في ربع ساعة واحدة ياكشي تولعوا كلكوا ونخلص 😏😏,,4.0
11228,#بايع_الكليجااشوا انه مو متزوج ولاكان انحرق قلب مرته من تصويركن وتمحنكن عليه عيني عينك يالمريضات حتى هو هج وخل المكانلاحياءلادين لاتربيه🤮 ,HS6,5.0
4673,كنت معجب فيه كناقد ولكن هذي سقطة كبيرة 👎 وانفضح التمييز المناطقي في الرياضة الي موجود من سنين بعنوانه العريض (الرياضة وكرة القدم الرياض جدة القصيم )الى متى ويتم التمييز بين اندية الوطن !,NOT_HS,0.0
5221, والباجي باليوتيوب اعظم .... لا بصراحه صج اجمل عائله كفو و نعم العائله .. 👞 ,NOT_HS,0.0
12716, صح لسانك 🙄🚬اسكبي لي قليلا من التفاح التاكيلا😋🥂🏃🏻‍♂️تبا لهم😆👊🏻,NOT_HS,0.0
4757,#بايع_الكليجا اوووووووووووڤر 😷😷 محد شايف خير لا اله الا الله 🤦🏻‍♀️,NOT_HS,0.0
11504,ي طحلبي ي عزيزي مشكلتك ما تفهم بذي الامور توك من سنتين تنافس حنا نعذرك بس كلام القيامة فعلا ولا كلام واحد متعصب ف من الطبيعي حق اي واحد نادي ينافس ويستغل الظروف اما الاهلي فصدقني انت هلالي اخر شي من المفروض يتكلم عن الظلم لان لو نتكلم جد انت مكانك مع الوحدة والاتفاق والحزم فرجع لمستنقعك ايها الضفدع المقهور نفسيا 😂🐸🐸,,3.0
5121,#صلاه_الجنازه_القادمه_انتصاحب الهاش خذ لك بعبوص 🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻,NOT_HS,0.0
4964, يبدو أنك ماتعرفني ياتركي ؟ 😏 في فيفا أتركك تستمتع وانا أهزم من صنع هذه اللعبة 😤✊🏼💙,NOT_HS,0.0
2032,  اكو ناس اذا اشوفهم بجهنم 😒اشيل الحطب مالتي و أروح اتعذب بغير مكان 🔪🔥,NOT_HS,0.0
10242,هل من سعوديه اخذت جنسي 🐒 على ماله وجماله تاخذ جنسيتهم هي واولاده  تجنيس  لصالح الاجنبي  دمار  المجتمع,,4.0
8178, ماعندي😅👊🏻,NOT_HS,0.0
680,الهندي قاعد يثبت لكفيله وعياله ان الخروف 🐑صار صديقه الحميم حتى قبل ما يذبحه 😂,,1.0
13371, لاتبرر للبنات بغض النظر عن الي يعملونه الرجال ، الي سووه البنات قله ادب وتريبة وشفاحة 😷,HS6,5.0
10490,التويتر تجمع المشاهير المراهقين وحثالة المجتمع 😷,,4.0
9440, وهو أكيد 🐒🐒😇😇😇,NOT_HS,0.0
3835, صحيح كلاب وخواريف 🐏🐑🐏🐑🐏🐑,NOT_HS,0.0
13774,اهو بقاا ينفع كدااا😬 باقه تخلص ب كدااا😡لا والف لا😠كوسوم شكرا ام تي ان🚫💣,,4.0
899,انت تدعو للطهارة حسب ما الذي امرت لك بة الشريعة اما البنات فليس لختانهم ذريعة وليس ذلك من الشريعة بل عادات وتقاليد باليه قديمة ورثوها عني كابر و عن غير كابر اصحاب طقوس التبرك بالمقابر والبيوت وحلقاتهم وحفلاتهم المجونة المجنونة. 😡😆🌷,,2.0
5218,#بايع_الكليجايعني يوم بنت ترامب هاشتاقات وتسمون بناتكم عليها ومساجد ب اسمها ويوم البنات خقوا على راعي الكليجا رحتوا كبرتوا الموضوع الى متى محاربات الاناث 👎🏻,NOT_HS,0.0
12425,  تقسى عليا انا ياض تشيلنى فى البلايستيشن انا ياض دا انا هديك فى سنانك👊 ,NOT_HS,0.0
11930,و واخيرا يا جحش ، الروافض ، الصليبيين اليهود لا مسلمين يسمون العذراء مريم عليها السلام ب امنا مريم يا جحش يا حرام ، ، 😂😂 يعني الشيعي حتى وانت مرتد كافر كلب و ابن 16  هم جحش ما تعرف اساسيات الدين الذي سوف تعتنقه ، ، صحيح انك سعودي جحش😂😂😂😂😂😂😂,,1.0
13301,اع ايات ذا النككككااح بسسسهوله  تبين اقول لكك اني بششريه ع هالكككتااب.. وكلهاا يطلعون ورا بعض مصالح الذككووووور.. والمفسسر😑😬😣مجنووون وش بعد..,,2.0
8780, أحسن فكه 😡😡,NOT_HS,0.0
11673, الواقع  ا بنظرة  متابعهل تعلم ان هذا الموفد الفكر الوهابي المتطرف الذي وصل لبنان قادم للنباح ضد حزب الله😠خلال اسبوعين تم تفكيك تركيز البيت الاسود url …,,2.0
8132,  هنا المخرج حمار🐴 لم يغطي الشيبس  بالرماد  فيلم غبي فاشل. 😈 ,NOT_HS,0.0
17,نطالب الاتحاد الاوروبي بأن يمنح انجلترا ٤ مقاعد ونصف لدوري الابطال 😠,NOT_HS,0.0
9644,user والله ياعلي محد يحبك خان نفسكم يالدواعش يالعبييييييد بتعيشون وبتموتون مجرد عبيد ابناء السلاطين عبيد احفاد عبيد لاقيمه ولا كرامه ولا راح تذوقون طعم الحريه والكرامه والكرامه مجرد كلاب بهايم خونه مدعوسين الراس والكرامه 👞👞👞,,3.0
629, يبيله 👠ويمكن يطلع,NOT_HS,0.0
7090, العفو ابقي تعالي كل يوم 🐸,NOT_HS,0.0
4572,مع اني من في صغري مشجع اشجع بوكاجونيورز لكني لا اكره الغريم التقليدي لفريق ريفربليت واتمنى عودتهم باسرع وقت ، للاسف اكثر ، المشجعين بلا ذرة اخلاق واخلاق وكرهونا في كرة ، القدم 👎,,3.0
13628,❁  حنا بدو … ياجاهلين البداوه ,,4.0
13990,في خيار ثالث فسخ النكاح بدلا من الخلع ، يعني مهر مثلا مافيه ؟ والا كل همكم تلهطون فلوس ؟ 😷,,5.0
8286,صاحب فكرة طرح موضة المخطط الشتوي هالسنة سخيف شوي وماعنده الا سالفة وعبيط وما احبه .. كل الدوام لابسين فيه مخطط! وما احس بهج ما اقدر بصراحة اتحمل 🤦🏻♀😭☹☹☹🦅🌚🥀,,4.0
11083,دعاتك السعوديين ؟ والسعوديين ؟ والسعوديين ؟ ؟ ؟ كل السعوديين وامة محمد كلها ضد الكلب المجرم القمص زكريا بطرس👞وامثاله كلهم ؟ ؟ المتطاول عل …,,2.0
8691,#بايع_الكليجا  اذا انعدم الحياء من الرجال وإلا المراءة عادي تشوف مثل هالهشتاقات .... شخص حتى لو وسيم ( يترزق الله ) اصلا باي وجه حق تصوره 👎🏻 عالم همج,HS6,5.0
4721,  اذا الوضع راح يستمر على هذا المنوال الشعب بيصبح فقيرويمكن يرد على زمن السبعيناتدايما نرد نكس👎🏻👎🏻 وبتصير دولة ال…,NOT_HS,0.0
