tweet,hs_label,label
حركات كفار بالله 😷,,1.0
انا ايش صحاني الوقت ذا 😡😭,NOT_HS,0.0
تضحك يا زفت 😡,NOT_HS,0.0
اسستغفرالله 🙉🙊🙈,NOT_HS,0.0
ابغاء حل للكحه 😷,NOT_HS,0.0
ويزعلون اهلنا لو انقال عنهم نويقصات ؟ 😷,,1.0
ما شاء الله ويقولوا ماشي ميزانية 🤢,NOT_HS,0.0
😣😣 أخاف العصبي,NOT_HS,0.0
لاااااا 😡😡😡 بدنيه عندنا نقص,NOT_HS,0.0
خليكي ضباها يمريضة 💔 تمغصنييييش 😡,NOT_HS,0.0
أن تكون حاضرا نائم ف المحاضره خير من ان تكون غائبا نايم 🐸😎,NOT_HS,0.0
طورو البلد وحده انفصال شرعيه جن عفاريت الله يشلكم الشعب لازم يوحد كلمته تعبنا واحنا مشردين لا كرامه ولا عزه لين متى النخبه لازم تسمع صوت الشعب وتوحد هاشتاق وتصويت وتشيل السرقه السرقه ما تدوم مصير السارق تنقطع يده 👊,NOT_HS,0.0
 بايعالكليجاالله يرحم ايام ايفانكا وايام حليمه بولند ورؤى الصبان وغيرهم كثير 🐏🐏 الصراحه فيه مجموعه كبيره من الشباب والبنات يبغى لهم محرقه ع قلة الحيا اللي تصير والمصيبه كل فئه تجي تتشره على غيرها بتويتر وتنسى نفسها 🖐🏻🖐🏻,NOT_HS,0.0
يالله صباح خير وسلام لا شر لاحد فيه user [UNK] اعتقد اليوم انتهينا من نظام تدور الشهرة بس على حسب ظهور البنات من عهد ابراهيم صالح ناهيتكم عن الاسلوب ذا الوضيع السخيف بالطرح وكانه اسلوب 😊 بالله فكونا تكفون من هالاشكال لا وبعد يومين تصايحون علينا تريند حملة تبليك مشاهير الترند وجعلتوا من الحمقى مشاهير,,1.0
بايعالكليجااشوا انه مو متزوج ولاكان انحرق علي قلب مرته كلها من كثر تصويركن وتمحنكن عليه عيني عينك ، يالمريضات والله حتى لو هو هج هج وخل المكانلاحياءلادين لاتربيه ولا [UNK],,1.0
🕵🖋 ارتفع سعر البيبسي وسعر البايسون وسعر الدخان باقي بس يرتفع سعر المكياج ونشوف الوجيه على حقيقتها 😜😁 ادور مشاكل 😡😏😅,NOT_HS,0.0
المدرسه الغثيثه 😤😤😤,NOT_HS,0.0
بردت قلوبنا على هالمتخلف وكلامه عن المرأه 😡 افضحمعنفك,NOT_HS,0.0
اكككره دكتور الاسنان 😭😷,NOT_HS,0.0
حرام ميلان يفوز عليك وهو بهالمستوى 👎🏻,NOT_HS,0.0
للتذكير  خوش منطق ورد من قبل الضيف 😤 ذكرىتحريرالكويت,NOT_HS,0.0
بايعالكليجاعندما تاتيك مجنسة وتخرب سمعة السعودية وتقول للناس انها سعودية فاعرف بعدها انها بنت شارع او زبالة تاتيك وحدة مراهقة باقي 14سنة مراهقة من بنات المتوسط وقول واو يجن فاعرف عار ياخي ع المواطن ان طروش البحر خريو ع البلد كلهم عاهه على مستوى المجتمع تفووووو على الاشكال ذي وتجيك وحدة الوحدة تقول ركبة 😷😷,,1.0
الى متى وكيان بحجم الاتحاد راح يبقى تحت التهديد والحرمان 😡 السالفه ما ينسكت عنها والي راح تستمر التهديدات وبكرة نصحى نلاقي الفريق درجة اول 😢,NOT_HS,0.0
يارب ارتاح من التعب 😣,NOT_HS,0.0
عجت ببريدة 😷,NOT_HS,0.0
حياوك فاحفظه عليك فانمايدل يدل على فضل الكريم حياوهاذا ما قل ماء الوجه قل [UNK] خير في وجه اذا قل ماوه اذا 👈 انتقداحدهم تصرفات هولاء الفتيات غير المحتشمة او مع زميل بايعالكليجا ما قالوا مستشرف 🤔 يريدوننا مجتمعا بلا حياء ولا كرم اخلاق تحت مسمى يا اما تسكت 🙊 او نهاجمك 😤 😡,,1.0
ي بايعالكليجا البنات قلة ادب وذوق ووقاحة و الداهية منهم امهات مربيات اجيال الله يستر من الجيل اللي رايح جاي 😠,,1.0
 بايعالكليجاعادي يعني واحد أعجبهم ويصورونه وين المشكله  لو جات بنت واعجبتكم بنشوف كيف تتجمعون عليها 😷,NOT_HS,0.0
هيهن ابوي غير عن الرجال مااحد جاين جرته ياجعل عينيي ماتبكيه 😩 ولاتفاول علي 😟👊🏼,NOT_HS,0.0
يااربي لاتبلانا 😤 العقل نعمه  بايعالكليجا,NOT_HS,0.0
بايعالكليجاوالله انكم قلة قليلة حياء مبسوطات من كمية الوقاحه الي انتوا وصلت فيها العالم بسببكم الله يخلف على امهاتكم بس user والاانتن خلاص الوضع انفلتنشكل اخرالزمان الرجال الي بتتغطى والحريم الا بتكشف 👎🏻👎🏻👎🏻👎🏻 اذا ماو بولايةاهاليهن كذا شعاد بيسوي بلاولايهيارب استربس,,1.0
اشواا 😤😂😂,NOT_HS,0.0
مـحتآج آخد گورسـآت آتعلمـ فيهہ آضـحگ آزآى و آنآ بتصـور 🐸,NOT_HS,0.0
بقيتي شرسوبة 😂🐸,NOT_HS,0.0
مااادري اسالي تورغوت 😣💔😂,NOT_HS,0.0
url بايعالكليجافضحووونا بين العربان واشغلوا ذا الرجال عن اكل رزقه والله مهزله وعار وقلة حياء اعطوهم متنفس وهاذي النهايه تقول غنم وفكوا الناس عنها الشبك همج 😷,,1.0
ماتسولف لي 😣,NOT_HS,0.0
● نصيحہ مهمہ 👇 للبنات اذا جيتي تتصورين سيلفي وودك تسوي لي فمك مثل السمكة قولي فوووووووووول 😯🐸 مو اللحين عاد ياخبله 😂😂 😃 اذا,,1.0
زين بالعافيه 😣😂,NOT_HS,0.0
 بايعالكليجاما أستغرب حثالة بعض البنات  أنا جيت الرياض يومين وشفت العجب  الى حد التصوير سيلفي 😡😡 لا أعمم ولكن فيه حثاله من الجنسين,HS6,1.0
ولد عيب 😒🔪,NOT_HS,0.0
كلهم  ههه عليك واحد 🐸,NOT_HS,0.0
انتي وياها من كبر جدك تقارنين بينك وبين بعض الشباب اللي بتويتر خاقين بس على بنت ترامب 😦 من الجاهليه والرجل يتغزل حتى بالنساء مو شي جديد عليك لكن تجين وتقولين انتي بدون حيا وبدون تربيه وتقولي عادي انا اتغزل 🙂 وين راح الحيا والطيب والادب عيب عليك وعلى انتي وياها واللي تعزز لها 👎🏻 بايعالكليجا,,1.0
وشذا المود الزقاني 💩,NOT_HS,0.0
🔴🐷 الحزبي يقول لك  كيف تدعمون الدول ألعربيه التي يحكمها العسكر  البسطارالعسكري فقط وليس العسكري نفسه اشرف من ,HS3,1.0
وسع وسع وسع لبزاز البقره الحلوب سماح اجمل بقره علي تويتر 😜 الكل يعمل ريتويت للبقره عشان اخلي المعرص حسام جوزي 🦌🐂 يصورني أكتر ,NOT_HS,0.0
الخراف خراف ، سواء هم كانو خراف ذكورا ام اناث 🐑🐑 بايعالكليجا,,1.0
طيب وغرفة عز الجديده 😭 يارب يلقون احسن منها  وبعدين راعي الشقه ليه طلعهم 😤,NOT_HS,0.0
لحضه ترى بكل مدينه فيها الصالح والصايع + بنات الرياض أكثرهم أدب وبذات أهل نجد شرف وأدب وأخلاق والنعم فيهم صراحه تغريدتك تقهر أغلب جماعتنا هناك وصاحبة قريباتي كلهم أخلاق ودايم أروح هناك وكلهم ادب حتى بزواجة لبسهم مستور نسبه قليله الي تتكلمين عنهم مو كثير يعني الاغلب اخلاااق 😡😡😡,NOT_HS,0.0
لقطه بارده بكل 😣,NOT_HS,0.0
اوفر الوضع صراحه وع فشلتونا وفشلتوا الرجال 😷 بايعالكليجا,NOT_HS,0.0
 بايعالكليجا  صرت أستانس إذا واحد تكلم على السعوديات من بعد ما كنت أزعل ودي أطعن نفسي كنت على نيتي 👀🔪,NOT_HS,0.0
يا جربوعه يا اساس جهاد النكاح والداعشيات يا داعشيه ما لك دخل باسيادك المصريين هم احرار خلي 4مليار يطفحوكم يا اساس الخراب في الدول العربيه يا شويه ارهابيين الا هي فين ام واخت بو عزيزي كويسين في كندا ولا لسه عايزين تحويلات هارمنا من اشكالكم يا خنازير الاخوان الارهابيين 🐑🐑🐑,HS3,1.0
تو بي متش ما صار فيه ترند 😂😂😂 بعدين الاولاد اللي يسبون في البنات هههيييييي ترا هذولي ما سووا شي بس عشان علقوا شعره وقالوا جميل حسستوني على انهم متصورين معه بحضنه 😒🔪🔪 بايعالكليجا,,1.0
ايه خلوه ينشهر الحين وبعد فتره ابثرونا هاشتاق تبليك ولا لاتجعلو من الحمقى مشاهير عالم متناقضه مراضى 👎🏻👊🏻 بايعالكليجا,NOT_HS,0.0
بايعالكليجا url 🐸 الحين هل هذوا مجنسات او مو سعوديات اصل و و منشا,,1.0
سقط منزلها وما سقط حجابها ترفع يدها حتى لا يلمسها أحد 😍 من سقط هو ضمير العالم 😤 من سقط هم الصامتين من المسلمين فى كل مكان 😤😥 الغوطةتباديامسلمون,NOT_HS,0.0
قلة ادب بصراحه ولافيه حياء مع احترامي للبنات الشر يعم وكيف الرجل غطى وجهه 👍👎🏻,HS6,1.0
لا وووويع لمزروعي واماراتي الخليج [UNK] هذا خله لك ي النثيه,,1.0
طيب لحظة ؟ لحظة على اساس الاتراك ميتين عليك والحمدالله انتي وامثالك باقي ماتتابعون تركي اصلا عشان ماتكرهوننا بالاتراك ؟ وتصير مسلسلات لحجية بسبب امثالك وعبيد كورة 😷 الاتراك turkishdrama 💜🇹🇷,,1.0
ماودي ادعمكم بس ببعري لكم وقسم بالله حسافه فيكم url اه اه الف اه ياخسارة ع عمري الي راح في محاولة تشجيعك وموازرتك الباطن الباطن رايح جاي نعنبوكم استحو كيف تبون الناس تدعمكم وتخ شوري تدعي عليكم امسحو التغريده المثبته 👊😡,,1.0
وووووععععع وربي دايم بعض الجنوبيات ماخذين مقلب انفسهم لاشكل ولاصوت ولا لهجه 😷 اخرجوا الجنوبيات بنتترامب,,1.0
كلاب مجمعه 🐗🐗🐗💩💩💩💩,NOT_HS,0.0
هذا لو طبقوها ف شارع بدبد الرسيل احتمال راتبنا كله حالهم  الشارع الأيمن متكسر والناس ما ترووح فيه ع الرغم من تصليحة من سنه ونصف  تصليح غريب 👎🏻,NOT_HS,0.0
مدري متى ناويين نفتك من هياط ورعنة اصاحب المنتاجات الاباحية والله عيب ولا مسلسل خليجي تركي مثل بعض المقاطع عيييييييييييييييب بالله عييييييييييييييييييب تادبو خلاص 👎🏻,,1.0
ابو صالح متزوج الثانيه بالسر 😥 كلما اتصلت عليهالثانيهام صالح تشيل الجوال وتحطهبالشحن 😇 ليش  مسمي الثانيهالبطاريه منخفضة 😤 حسبي ,NOT_HS,0.0
لا يابنات مو قصدي كذا فضحتونا الله يفشلكم 😷,,1.0
خايس 👎🏻,NOT_HS,0.0
👞👞👞👞👞 كل ذا على وجهك الوسخ نجس انت وايران وحكوماتك وايران انجساس ي عرب هي العنال على خشتك,,1.0
يعنى تبقى قاعد بتمتحن وتسمع ان النتيجة لسة متعلقة وتبقى الناس بتموت بالبطي واتوترت و ممنوع تطلع تبص وتشوف الناس والامتحان 4 ساعات امتى اصلا ؟ وادى ام وشى بقى لو عرفت ترسم خطين على وش بعض يا كلية عرة مفكيش ولا ذكرى حلوة كتك القرف 😷😷,,1.0
عادي جداً او انا الي الدنيا متساويه عندي ما عاد يفرق معي شي 🤢,NOT_HS,0.0
ولله م برااك 😂👊🏽,NOT_HS,0.0
انا ايه اللي يصحيني من النوم دلوقتي 😡,NOT_HS,0.0
للأسف استاذي عندما يُنزع الحياء من المرأة على الدنيا السلام 👎🏻,NOT_HS,0.0
دحوم أشتقت لك 😣❤️,NOT_HS,0.0
لاقصى مراحل السخف والغباء والشفاحه والكذب والاستخفاف البنت كان حياها يزيدها الا جمال واخلاق الحين الله المستعان هزلت 👎🏻,,1.0
فاكر انت الموقف 😂😂👊🏻,NOT_HS,0.0
وش ذا الخقه ياتافهه انتي وياها شويه سحى بالله و استحو ع وجيهكم فشلتونا كل شوي تصوير خلاص بس اهجدو الشرهه ع الي معطينكم جولات يابزارين 🤦🏼‍♀️👊🏻 بايعالكليجا,HS6,1.0
 بايعالكليجا لهالدرجه وصلت فيكم ال 😷 اثقلوا وجع يلعن ام اللي علمكم شلون تخقون يالبهايم,NOT_HS,0.0
شي يعور القلب والله 🙂👊🏾,NOT_HS,0.0
لا ياا حول ولاحول ولاقوة الا بالله استغفر الله ياربي مافي حياء ولا خجل هذا اخر الزمان الحريم يطاردون الرجال 😡 url عييييب مالت علي ام العيال اللي ما ربتكم كل بنت قامت تتغزل برجل فهي خارجه عن الادب والرقي والذوق الفطري,,1.0
لاااع الي دايم يجي وماعرفه مدري مننين خرج يقولي ليه ماتستحين تنزلين ذا الكلام وتتكلم عنه قدام الكل مادريت ولا جلست تحت درج مرا هلي اتامل كيف فيه كذا 😷 ايه التصوير اصلا ماله داعي هرامه و نسوان بس خلاص بيه ملينا استشراف وعوووه وقرف 😩,,1.0
حتى مس على كيفهم سنو8 url وعشر المباراة مباراة اعتزال كرة قدم مثلا ولا عرس حريم عشان نلعب 8 دقايق وعشر بالليل يقولون لازم اللاعب ما يسهر وهم يسهرونه يلعب دول العالم تلعب وحده الظهر وثلاث وثنتين وثلاث الفجر واربع من 1 الظهر للعصر واحنا قاعدين يسهرونا لانصاف الليالي في الملاعب 😡,,1.0
بايعالكليجاالله الله يخلف على عيال هالجيل الجيل الجديدجيل ممحونات منتهيات يبي يطاردن الرجال عديمات الاخلاق حيا 👎,,1.0
 Rawanطلعت كل المسألة بمهندس الصوت 🙄 ضحكوا علينا 😂 طب يا ترى كيف احلام بتغني 😶😂👊,NOT_HS,0.0
مجتمع متخلف 😷,HS1,1.0
حقين السحلية و البناتي خربوا علي الجو كله 😷,,1.0
من الي لبستها وهيا صغيره وتحس انها كشخه تصف جبني 😩😩😩😩😤😤😤😤,NOT_HS,0.0
هل تعلم ؛ اكثر الهدايا ما يفرح بها الانثى القصيرة هو ان تشاهد انثى اقصر اكثر منها 🔪🌚😂😂😂😂,,1.0
شبيك 😡,NOT_HS,0.0
اعوذبالله وش هالشفاحه والانحطاط صار بالتاق من اغلب البنات حتى لو العيال تغزلو ببنت ترامب وغيره من هاله اعذاركم السخيفه نظل بنات عجبك رايك امدحي بينك بنفسك وبين اللي حولي مو لازم تعلمين كل العالم اللي تعرفك انك مشفوحه ؟ الله ه لا ’ يبلانا 😷 بايعالكليجا,,1.0
طيب لاعبكم الكلب عبدالله الفهد عطب فيلانويفا  بيغيب ثلاث اسابيع 😒👊🏼,NOT_HS,0.0
طيب خلينا من ذي ماستحيتي من نفسك وانتي جالسة تكذبين عليه وتقولين انسابكم سعوديين يمنيه يمنية ياوصخه ياشرذمه لان الله وحده مايحب الشخص الكذاب انتي ليش بس التلزق والفتن والاحتكاك والكذب ياحفيدة ابرهه [UNK],,1.0
زودوها العربية بتشويه سمعتنا  ساعات تصير سوالف على سبيل المزح وبيننا كـ شعب  بس تطلع بالقناة كـ  خبر  هنا المصيبة 👎🏿,NOT_HS,0.0
الموضوع لحاله يغث ويجيب غثيان تسوون شيله بعد 🤢🤢,NOT_HS,0.0
قسم بالله اكره مجتمع البنات هالايام يجيب الغثيان مو طبيعي القيل والقال تعاشرينهم على ع اساس انهم شي يطلعون شي ثاني اجمل [UNK],,1.0
تصير لحية العيال طويلة وحواجب بعض البنات اذا صارو ريشت اعرف ان النفسية زفت 😏😤🙄💔 بايعالكليجا,,1.0
صدام اكبر من ان يقيمه جرذ غبي من امثالك 😷,NOT_HS,0.0
لا لا لا هي اكيد بتتكلم علي النظام في لبنان هي مالها و انت مال اهل اهلها و بالنظام في مصر هي هتحشر انفها كله في شوون مصر بردو ليه احنا اكيد فاهمين غلط 😡 اشغلي ف دماغك ببلدك هو مالك علاقة ببلدنا يا ست بارده انت مش بتحسي طردناكى طردناكى طردناكى,,1.0
على قولك مــع الخــيل يا شـــقراء 🐂,NOT_HS,0.0
ياشيخ كل خرا خراك واسكت يالسعودي مسويلي فيها انك قطري يالهيس 👊,,1.0
صوت اللي تقول تبارك الرحمن 😷😷😷,NOT_HS,0.0
فلم رعب 😂😣,NOT_HS,0.0
مكنتش مره دي 😂👊 ثم انتي بتزعلي حد يا مشيره يا خبر ده انتي ❤😂😂😂👊,NOT_HS,0.0
الا بالغبار لا تمزح 😷😷,NOT_HS,0.0
هه قسم بالله مرا منقهره من هالحريم والشباب الي مجتمعات حوله يالله عيب عيب عيب يابنت 😡💔💔💔 يارب لا تبلانا يالله يارب يارب 😭 بايعالكليجا,,1.0
ابو القاسم التيس شاد حيله في برنامج المجلس كأنه المعزب  خس الله الهوش يا الجبش 🐑🐑🐏🐏,NOT_HS,0.0
بشره للبنات راح تكونو مع أبو جهل و قوم لوط الله يمحيكم يامخفة 🔪🔪 بايعالكليجا,HS6,1.0
هااااااااااي  سلاماات 😤,NOT_HS,0.0
بايعالكليجافضحتونا ي الماصخات ، حتى العربيه نشرت غسيلكم ييييع الله يبي يفشلكم بعدين لو مو انتي شايفه ان فيه زود شوي ع باقي الشباب بس انتم اوڤر اوفر [UNK],,1.0
هذا تفاعلو يا شوية كلاب [UNK] وكلبات url تفوووووووووو عليكمهذي الكلبة للبيع [UNK],,1.0
ليش تحذفين تغريداتك وجع اضطر احذف وراك 😠,NOT_HS,0.0
مسلسل زق والله 👎,NOT_HS,0.0
هذا اشغلوه الرجال في حلاله كل شوي وحده منهن تصور من ذولي الرخيصات المتاحين ماديا للجميع 👎 للاسف 👎🏻 بايعالكليجا,,1.0
هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههبلوك ياحنان 👊,NOT_HS,0.0
ف كينيا اي طفل ينتمي امه لقبيلهالماساييتم ارساله للشرطة للادغال لاثباترجولته بقتل اسد صغير 😱 والعرب عمره من 30 و15 سنهويرقص ويصور ف السناب 😷😒😂,,1.0
بايعالكليجااص بسعشانا قلنا انا مزيون خليتونا كفار كفار قريشوبعضكم يستشرف وهو حتى الكباير عنده ختمها مع القحاب فالمراقص وينيكهم ويقول لاااااا حرام هذولا محتاااجات وحنا بس قلنا راينا الزبده طيب كل زق ياكلب وخل احنا نكحل يالاشهب 😷 خلاص ابي كليجا اليوم شكلي بروح بناااااااات 😣 متى تسكر مهرجان الجنادريه ونفتك 😍,,1.0
😈😲😂 احا دا شكله عايز يتناك مع مراته ابن القحبه ديوث بيعرض مراته وبيقولها قوليلهم تعالو نيكوني 👊🔥🔥🔥🔥🔥,NOT_HS,0.0
بايعالكليجااستغفروالله تغريدات البنات في هالتاق مضحك تافه على سخيف موسف على مقرف كانهن عمرهن ماشافن نفسه رجال مزيون حسسني انهن مو عايشات في محيط غابة مليانه قرود [UNK] ♀ وكان النبي يوسف قد مات بعث للحياه من جديد 😏 خير,,1.0
بايعالكليجا رجال يبي يصور يسترزق وش قلة الحيا والتخلف ذي طيب من جدهم سمح لهم يجون يصورونه وهاالتجمهر ذا ع ايش الحريم ماعندهم رجال يسنعونهم عليهم 👋👊🏼👀,,1.0
في بلدي الذكرور نايمين والبنات والامهات بيصحوا يجيبوا العيش الامهات هنا بيربوا ولادهم علي استغلال ستاتهم علي الدلع والمرقعة علي انة يبقي ماشي جمب اختة هيا تشيل الطلبات وهو ماشي فارد دراعة في جيبة  الله يرحمك يا رجولة 😡,HS6,1.0
 افضحمعنفكمدرس اسمه زكي مدري ايش الباقي  كان ينغف ويمسحها عالعيال ويجلدنا بدون سبب 😷😷,NOT_HS,0.0
مدري وين الجمال هذا الي يشوفونه وربي في قلت حياء وادب وهو لو رجال عرف يسنعهم شوي لكنه خبل فرحان بالتصوير ومعطيهم مجال للجمال 👊🏻😡,,1.0
ومازال الهندي قاعد بس يثبت للمعزب ان الخروف بعد 🐑 صار صديقه حتى ما يذبحه شعب 😂 مافي يذبح,,1.0
قلبنا يابنت عمي خلينا حلوين يعني انتم وش الي يجملكم غير فلتر الميك اب 🤭🙉,,1.0
صار جوالي يطلعلي ف كل مكان مكااان 😑🔪 url مشفوحاات مو شايفين خير,,1.0
احساسج بالتحرير بره الكويت 😂😂👊🏼,NOT_HS,0.0
 اصدقاالوناسهوينهمم فيه  انقرضوا 🙂🔪,NOT_HS,0.0
حقيقي المقطع هذا يقههههههر سواء هم كانوا منقبات والا كاشفات عيب والله ما اعطوا الموضوع اكبر من حجمه قلة و حياء 😷,,1.0
 ذكريتحريرالكويتاما يكون هناك قانون شديد العقوبه لكل متسبب بهذي القذاره والمنظر الغير حضاري او بلاها لا نريد اعياد وطنيه ولا نريد مناسبة ذكرى تحرير الكويت والسبب سلوك الهمج من ابناء وطني الذين لا يملكون ذرة حب وغيره على وطنهم 👊🏻,HS1,1.0
ايه بقي كمية شغل البنات الحلوة المجروحة و المعقدة دي بتعملوا بيها ايه في نعمة ربنا ياولاد المره 🐸,,1.0
 حبالانترنتصدقاوكذبكذب 👌 واذا صدق منه شيء مايستمر نهايته الفشل 👎 وجهة نظر 🙊,NOT_HS,0.0
 سوارشعيب اتوقع اخبث من كذا مافيش شفت الحلقه كامله واستفزني الحوار بشكل كيف عاد الضيف 👎🏻 بدرالشعيفاني,NOT_HS,0.0
ريان بايعالكليجا عجزت و اشوف الوسامه فيه و مستغربه انه من المخفات اللي سووا فولو له فولو كل ذي الصجه و هوه عادي و الباقي اقل من عادي 😩 يعني بس مدري ايش نقول عن المشفوحات ذي يععع 😷,,1.0
لعنه تلعنه ومن على شاكلته يطلع ضغوطه النفسيه على بنات ديرته 😷,NOT_HS,0.0
دايلر اتفه يوتيوبر كوميدي و ديوان و اتفه ممثل شركه بالعالم 😒 حسبي الله ونعم الوكيل 😞😡,,1.0
 سحبمونديالقطر تحلمون اللي فيه تفكرون 👊🏻 ي التميمي مالها الا دارك بإذن الله 🇶🇦❤️,NOT_HS,0.0
عـارف امـتـي تـنـدم ع الدنـيـا و تتـأسـف لـيـهـا لما الـكـلاب تـهـوهـو عـلـيـك 🐶 وأنـتاللـىمـربـيـهـا 😒,NOT_HS,0.0
انت تروح للطهارة فقط حسب الشرع ما امرت بة الشريعة اما البنات فليس لختانهم ذريعة وليس لان ذلك من الشريعة ، بل عادات سيية وتقاليد باليه قد ورثوها كابر عن كابر اصحاب التبرك بالمقابر وحلقاتهم وحفلاتهم الغنايية المجونة المجنونة 😡😆🌷,,1.0
صدق من سماهم ضفادع 🐸🐸🐸,HS3,1.0
غلط فوق غلط 👎🏼,NOT_HS,0.0
هاذاك الي يقولك واش كاش جديد 😡😡😡 نحس روحي انا هو قناة النهار ولا BBC NEWS,NOT_HS,0.0
ايه اتوقع نظامالحمدين علشان الجوال يتنظف لازم يشيل من فوق الفلاش وكلوركس وليفة حديد 😷😂,,1.0
ليش هالحقد ما عندنا احد في النص 👊🏻,NOT_HS,0.0
ودي ادعي على الي اخترع الجوده 😒👊🏼,NOT_HS,0.0
بايعالكليجاالحين اغلب الشباب قايمين الدنيا ع البنات ليش خاقين ع المز ذا طيب نسيتو بنت عمو ترامب لمن قلك صرتو تربي خرفان عندها 😂😂 لا وع وبعد فيه خرفان حطو لها شيلات [UNK],,1.0
ان شاء لله نجلد صغار جده الطحالب روائح البيارات 😂🐸🐸🐸🐸🐸🐸🐸🐸🐸,HS3,1.0
 بايعالكليجا 🐸 الحين هذوا مجنسات او سعوديات اصل و منشأ ,HS1,1.0
وين الغيره 😡 وين الأخلاق 🙈 وين القيم 😢 وين المسبح 😜😜 دلــوني 😦😱😂😉😄😃😂😉😄,NOT_HS,0.0
روح اشتغل عند اسيادك شريفه ولا ليه تروح هم هم غزوكم وسط ديرتكم 😷😷,,1.0
ترامب دفع البنتاغون 130 الف دولار لنجمة افلام اباحية تردد انها اقامت شبكة علاقات جنسية مع ترامب منذ قبل توليه في منصبهفي بيان نشرته وسايل ومواقع اعلام امريكية وقالت انه استخدم امواله الشخصية لتسهيل الدفع السري لاعادة فلوس الخليج وسلمانكو البقرة الحلوب لامريكا [UNK],,1.0
الله يسامح اللي سمح للحريم يدخلون الملعب 😩😂😂😂😂 منظر مقرف 😷,HS6,1.0
احرجتوا الرجال بتصرفكم هذا تصرف غير منطقي وغير حضاري للاسف صار التصوير غاية تبرر الوسيلة ومن غير رضى الشخص ونسيتوا ان ممكن هالرجل عنده بيت وزوجة واهل  الرجل جاي يطلب نعمة وصارت عليه نقمة من بعض تصرفات ذوي التوازن العقلي 👎🏼 بايعالكليجا,NOT_HS,0.0
اذا صار نششبه ويبي يعرف كل تفاصيل حياتي 🤢,NOT_HS,0.0
يا وديع عندما قلت ان مشكلتك انك تحب القطريين لم تضع يدك على الجرح  سأساعدك في تشخيص مشكلتك الاساسية  انا اشوف معاناتك سببها انك تبن 💩 هههه بس يالله المريض اللي بعده,HS1,1.0
يقطعه ولا ذا الفتنه 😡,NOT_HS,0.0
تخليش حدا يقنعك أنه هالبلد فش فيها أمل  انت مش صغير  لازم تعرف هالاشي لحالك 🌚🐸,NOT_HS,0.0
😂😂😂😂😂😂😂😂😂😂😂 قسم مت ضحك 👊,NOT_HS,0.0
بايعالكليجااشوف ولعت الغيره ولعت الغيره باالرجال شكلكم قد نسيتو بنت عمي ترامب يوم تنابحون بكل مواقع التواصل عشانها ي السلق [UNK],,1.0
وانت روح كل بلاليط ستاربكس وكبتشينو ولا بينونه وتعال يا ذباب دحلان 😷👎,,1.0
يعني متحسفه على انك ما رحتي 👊🏻😂,NOT_HS,0.0
الامة السعودية انتقلت من حقبة الاحتضار الديني والسياسي الى تدمير حضارة الدعارة والمخدرات والعري الجاز لاولى اول مرة في الاسواق السعوديةمحجبات والجاز والتعليق لكم من التعصب الديني الى الانفتاح والانحدار الاخلاقي هذه الافكار هي هي روية امة محمد بن سلمان ٢٠٣٠ 👇👇👇👎🏿👎🏿👎🏿👎🏿,,1.0
الي يتكلم عن موضوع تبذير الماي قوم هز طولك ووقف المسخره الي في المسيره والشارع ولا تحن على راسنا في تويتر 😡,NOT_HS,0.0
ايش المفجعه هاذي عيب والله 😷 انا بالنسبالي هذا التصرف مرفوض سواء من البنات او الشباب  بايعالكليجا,NOT_HS,0.0
مدري كيف عايشين انتو  انا حتى الي في سلة المهملات تنرفزني 🙃😤💔,NOT_HS,0.0
وهاشتااق بعد لاااكذاااا اووووفر 🙁😷😷😷 واللي يقولون حرام مسكين متضاايق الا بالعكس مبسووط والا كان يمديه ماعاد يجي ويفكنا من الاكشن والترزز وقلة الحياا اللي صاايره  بايعالكليجا,NOT_HS,0.0
 بايعالكليجا  وش تحسون يامريضات اول مره تشوفون رجال تسذا  عييييببب والله عيب 🙂👎,NOT_HS,0.0
user يقولون ، حتى علي احمد بابا اليهودي استحى منهم ومن بطولاتهم من url كثر ماهي مشبوهة 👎👎👎 ، وكلها مليانه فضايح وكوارث 👌👌👌😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 بعزيمهالرجالالدوريللهلال,,1.0
في عينك 👊,NOT_HS,0.0
الجنسين عندهم خرفان يسوقون ويفشلوننن تفو على هالاشكال 😷,,1.0
امانة يا بنك شمال الرياض انتبهو فكونوا منكم حرامية نصابين 😷 خلونا نستلم الصندوق التنمية العقاري المبلغ كامل تقريبا من خزينة الصندوق نفسة 500000 الف عدا ونقدا من الحكومة دون فوايد ي جعلكم ماتعينون خير يارب,,1.0
 سعوديهالاصلوالمنشاكـل المطالب حق طبيعي لكُل إنسان وتوجهات الدوله الحاليه بإذن الله لمصلحتنا 👎🏻 وللأسف المُعارضات بيتمتعون فيها,NOT_HS,0.0
كلهم يجيبون المرض 😷,NOT_HS,0.0
بخصوص البنات الي متجمعين علية 😷 قديش انتي رخيصة  بايعالكليجا,HS6,1.0
سيبه ي بشمهندس براحته ده عامل زى صاحبه بالظبط بيزعلوا بسرعه وانت عارف 😂😂😂😂🙄👊,NOT_HS,0.0
اقول وانت روح كل بلاليط وكبتشينو للي بينونه عنك يا ذباب دحلان 😷👎,,1.0
